RAh,RAm,RAs,DE-,DEd,DEm,ESO,ID,GLON,GLAT,X,Y,MajAxis,u_MajAxis,MinAxis,u_MinAxis,PA,u_PA,MType,Class,Desc,FlagN,FlagM,FlagRC,FlagV,FlagA,Bmag,e_Bmag,apBmag,r_Bmag,B-V,U-B,r_B-V,RV,e_RV,r_RV
10,4,51,-,60,2.8,127-SC   7,OCl-803,283.82,-3.69,-22.0,0.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,53,-,33,1.0,374- G  36,I 2546,267.61,18.11,58.0,109.4,11,:,8,:,96,:,--,...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,54,-,44,48.2,263- G   5,--,274.89,8.68,-102.6,11.0,24,:,8,:,64,--,3,Sb:,L in group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,55,-,40,11.5,316-PN  27,N3132=PK272+12 1,272.11,12.4,71.4,-13.5,--,--,--,--,--,--,--,Planetary,Prominent,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,57,-,42,48.9,263- G   6,--,273.71,10.29,-105.7,117.0,8,:,3,:,120,--,-2,SO,Interacting? w G 07,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,57,-,42,50.0,263- G   7,--,273.72,10.28,-105.7,116.0,16,--,4,--,105,--,5,S...,Interacting? w G 06,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,59,-,26,13.7,500- G   2,--,263.1,23.43,-131.8,-64.9,16,:,12,:,153,--,-2,SO,In cluster,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,4,59,-,60,14.9,127-SC   8,OCl-805,283.96,-3.84,-21.0,-11.0,--,--,--,--,--,--,--,OC ?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,5,-,21,13.9,567- G  18,MCG-3-26-25,259.55,27.26,-46.3,-71.0,16,--,8,--,67,--,1,Sa,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,8,-,39,42.1,316- G  28,--,271.85,12.82,74.3,12.6,11,:,6,:,176,--,0,SO-a,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,33,-,64,7.1,92-EN  10,--,286.28,-6.95,-61.4,49.0,10,:,10,:,--,:,--,"Em neb, or galaxy?",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,40,-,41,5.3,316- G  29,--,272.77,11.76,77.9,-61.4,22,--,8,--,76,--,2,Sa-b,Sev S comps,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,42,-,43,15.2,263- G   8,--,274.08,10.02,-97.6,93.9,16,:,3,--,32,--,5,S...,"S comp 1.2 s, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,44,-,34,59.1,374- G  37,I 2548,269.01,16.66,66.0,4.4,25,--,23,--,65,:,6,SB(r)c,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,51,-,25,55.1,500- G   3,--,263.05,23.79,-121.8,-48.2,13,--,9,--,115,--,3,Sb:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,55,-,63,39.8,92-PN  11,PK 286 -6 1,286.04,-6.55,-60.2,73.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,5,56,-,19,55.4,567- G  19,MCG-3-26-26,258.75,28.38,-36.0,-1.2,15,:,5,:,127,--,-2,SO,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,12,-,30,45.0,435- G  44,--,266.37,20.07,84.2,-42.6,13,:,1,--,169,--,6,Sc,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,20,-,30,38.1,435- G  45,--,266.32,20.18,86.0,-36.6,12,--,4,--,138,--,--,Dwarf,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,33,-,39,50.9,316- G  30,--,272.16,12.86,88.5,4.4,11,--,6,--,170,--,1,S(r)a,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,40,-,32,32.2,374- G  38,--,267.61,18.72,78.5,134.7,5,--,3,--,50,--,-3,E - SO,B,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,41,-,30,9.1,435- G  46,MCG-5-24-23,266.06,20.6,90.4,-10.9,12,--,5,--,78,--,1,Sa,In cluster,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,43,-,42,48.3,263- G   9,--,273.97,10.49,-88.4,118.1,12,:,3,--,7,--,--,...,"Disturbed northw, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,51,-,28,49.1,435- G  47,N 3137,265.21,21.68,93.7,60.1,90,:,35,:,1,--,6,Sc,In cluster,--,1,--,--,--,--,--,--,--,--,--,--,1109,8,93
10,6,54,-,40,4.3,316- G  31,--,272.35,12.72,91.8,-7.6,11,:,7,:,113,:,-2,SO,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,6,57,-,38,9.8,316-IG  32,--,271.2,14.26,95.1,94.1,18,:,12,:,170,:,--,S(r)...,B centre,*,--,--,--,--,13.5,0.3,--,54,--,--,--,4845,32,17
10,6,59,-,38,8.9,316- G  33,--,271.19,14.28,95.6,94.8,13,:,8,:,140,--,-2,SO,Interacting w IG 32,--,--,--,--,--,14.7,0.3,--,54,--,--,--,4512,--,17
10,7,9,-,61,0.3,127-SC   9,OCl-810,284.61,-4.31,-6.0,-51.0,--,--,--,--,--,--,--,OC ?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,10,-,42,45.5,263- G  10,--,274.01,10.58,-84.3,120.7,10,--,4,--,92,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,12,-,42,55.1,263- G  11,--,274.11,10.45,-83.7,112.1,12,:,12,:,--,:,6,Sc?,"vF, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,13,-,43,5.3,263- G  12,--,274.21,10.31,-83.3,103.1,15,:,13,:,34,--,4,Sb-c,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,18,-,28,6.7,435-SC  48,--,264.82,22.29,100.0,98.0,40,:,--,--,--,--,--,"OC, class I2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,20,-,25,44.1,500- G   4,--,263.2,24.15,-104.2,-38.1,10,--,6,--,65,--,3,Sb,B cond 0.3 nf,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,24,-,20,24.7,567- G  20,--,259.41,28.24,-17.5,-27.2,14,--,1,--,103,--,6,Sc:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,31,-,39,41.5,316- G  34,--,272.22,13.09,98.6,12.4,14,:,11,:,66,--,-2,SO,"S comp 0.4 sp, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,31,-,66,46.9,92-IG  12,I 2554 = Se 72/1,288.02,-8.99,-45.1,-92.5,40,:,16,:,175,:,--,SBc:,Disturbed? by G 13,*,--,2,--,--,13.95,--,34,65,0.75,-0.05,--,1367,35,2
10,7,34,-,40,57.2,316- G  35,--,272.99,12.08,97.1,-54.7,11,:,8,:,157,:,0,S(r)O-a,"vF env, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,43,-,24,5.0,500- G   5,MCG-4-24-18,262.13,25.48,-100.9,50.0,17,--,11,--,99,--,2,S(r)a-b,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,44,-,38,12.1,316- G  36,--,271.35,14.32,103.2,91.7,14,:,10,:,0,--,10,Irr,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,44,-,42,34.0,263- G  13,--,273.98,10.79,-79.0,131.0,16,:,12,:,14,--,1,Sa,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,47,-,37,3.2,374- G  39,--,270.65,15.25,86.0,-106.3,10,--,2,--,41,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,47,-,62,22.0,127-PN  10,I 2553 = PK 285-5 1,285.46,-5.37,-2.1,-123.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,57,-,38,36.8,316- G  37,--,271.64,14.02,105.0,69.8,10,--,2,--,15,--,10,Irr,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,7,59,-,37,53.1,316- G  38,--,271.2,14.61,106.4,108.5,14,:,12,:,--,:,1,Sa:,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,0,-,40,40.5,316- G  39,--,272.89,12.35,101.9,-40.1,10,:,5,--,25,--,3,Sb?,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,12,-,37,47.0,316- G  40,--,271.17,14.71,109.0,113.9,11,:,6,:,123,--,0,SO-a,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,16,-,25,34.6,500- G   6,MCG-4-24-19,263.28,24.4,-92.9,-29.5,32,:,26,:,140,:,8,Sd,F,--,1,2,--,--,14.6,0.6,--,77,--,--,--,2517,10,2
10,8,20,-,39,45.9,316- G  41,--,272.39,13.13,106.9,8.3,11,--,1,--,173,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,21,-,38,53.8,316- G  42,--,271.87,13.83,108.6,54.6,17,:,13,:,161,--,-2,SBO,"eF env, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,27,-,38,14.5,316- G  43,--,271.49,14.37,110.8,89.4,15,:,15,:,--,:,5,S...,"S comp p, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,31,-,22,54.8,500- G   7,--,261.45,26.5,-91.7,112.6,10,--,2,--,20,--,1,Sa:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,31,-,28,39.3,435- G  49,MCG-5-24-25,265.41,22.03,113.2,68.5,11,:,8,:,116,:,-5,E,In cluster,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,34,-,34,35.9,374- G  40,I 2552,269.26,17.32,97.5,24.3,15,:,15,:,--,:,-2,SO,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,3010,32,ES
10,8,35,-,30,10.6,435- G  50,--,266.43,20.84,112.3,-12.6,21,--,1,--,70,--,6,Sc,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,41,-,22,26.0,567- G  21,--,261.14,26.89,-1.5,-134.9,10,--,6,--,19,--,3,Sb,S comp 0.3 f,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,46,-,21,17.1,567- G  22,--,260.33,27.78,-0.4,-73.7,12,--,7,--,172,--,3,Sb,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,48,-,20,37.3,567- G  23,N 3146,259.85,28.29,-0.1,-38.3,10,--,10,--,--,:,3,Sb,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,52,-,66,45.5,92- G  13,N 3136B,288.11,-8.89,-38.0,-91.0,12,--,6,--,30,--,-5,E,In IG 12 group,*,--,2,--,--,--,--,--,--,--,--,--,1786,32,ES
10,8,54,-,39,26.8,316- G  44,--,272.29,13.45,113.3,25.1,15,--,8,--,64,--,1,Sa,"Disturbed, in cl",*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,8,57,-,44,54.3,263- G  14,--,275.54,9.02,-64.2,6.6,16,:,10,:,106,--,1,Sa?,S SO 1.1 sf,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,8,-,25,3.2,500- G   8,MCG-4-24-20,263.08,24.93,-83.0,-1.4,13,--,5,--,118,--,2,Sa-b,In cluster,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,12,-,40,53.4,316- G  45,--,273.21,12.31,113.8,-51.9,13,--,3,--,33,--,0,SO-a,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,15,-,20,54.7,567- G  24,--,260.15,28.14,5.5,-53.7,13,--,9,--,104,:,--,Dwarf spiral,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,15,-,21,0.4,567- G  25,--,260.22,28.07,5.6,-58.8,6,--,6,--,--,:,5,N/S...,"B centre, in cl",--,--,--,--,--,14.4,--,62,99,0.62,-0.03,--,--,--,--
10,9,19,-,24,54.4,500- G   9,--,263.01,25.07,-80.8,6.3,13,--,1,--,48,--,6,Sc:,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,28,-,31,23.7,435- G  51,I 2555 = N 3157,267.38,19.98,120.7,-77.9,30,:,8,--,38,--,6,Sc,In cluster,*,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,30,-,66,24.0,92- G  14,--,287.95,-8.57,-35.2,-71.8,14,--,6,--,116,--,0,SO-a,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,31,-,37,40.7,316- G  46,--,271.32,14.95,122.9,119.0,10,--,7,--,114,--,0,SO-a,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,40,-,66,53.8,92- G  15,--,288.26,-8.96,-33.6,-98.3,10,--,10,--,--,:,3,Sb:,In IG 12 group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,41,-,37,21.8,374- G  41,--,271.16,15.23,106.0,-123.4,12,--,6,--,98,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,9,58,-,80,36.7,19-PN   2,N3195=PK296-20 1,296.62,-20.04,-41.2,-25.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,0,-,38,38.2,316- G  47,--,271.98,14.23,126.1,67.8,16,:,15,:,--,:,3,Sb,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,3,-,25,31.3,500- G  10,--,263.58,24.7,-71.7,-26.3,12,--,3,--,178,--,3,Sb:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,12,-,37,58.1,316- G  48,--,271.61,14.8,129.5,103.3,10,:,3,--,62,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,19,-,47,2.8,263- G  15,--,276.98,7.4,-49.3,-107.4,40,:,5,:,109,--,6,Sc:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,25,-,34,28.9,374- G  42,I 2556,269.5,17.64,118.0,30.1,27,--,13,--,108,--,6,Sc,"3 S comps 2.9nf,2.6f,1.2sf",*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,27,-,63,55.2,92- ?  16,--,286.61,-6.48,-33.1,60.5,40,:,6,--,145,--,--,"Em neb, or defect?",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,29,-,44,59.4,263-IG  16,--,275.82,9.1,-49.7,2.3,20,:,20,:,--,:,--,S...,Pec,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,30,-,27,35.5,436- G   1,MCG-5-24-27,265.07,23.13,-124.0,124.1,45,:,5,--,137,--,6,Sc:,B star superimp,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,37,-,62,17.1,127- ?  11,--,285.69,-5.12,15.5,-119.4,16,--,5,--,37,--,--,"G..., or em neb?",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,40,-,26,34.6,500-IG  11,--,264.42,23.96,-63.6,-82.5,12,:,9,:,--,:,--,Double system,"Contact, tail",*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,40,-,45,33.0,263- G  17,--,276.17,8.66,-47.5,-27.5,12,:,5,:,5,--,-2,SO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,45,-,39,1.3,316- G  49,--,272.34,14.01,133.3,47.0,12,--,4,--,110,--,--,Dwarf,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,47,-,34,35.1,374- G  43,--,269.63,17.6,121.8,24.4,10,:,5,:,105,:,--,...,"Disturbed, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,10,55,-,40,57.5,317- G   1,316- g 50,273.52,12.45,-131.3,-56.5,18,--,4,--,135,--,--,Dwarf,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,8,-,35,44.1,374- G  44,--,270.4,16.71,123.9,-37.0,14,--,10,--,112,--,2,SBa-b,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,9,-,39,35.8,317- G   2,--,272.75,13.58,-131.5,16.2,10,--,3,--,77,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,11,-,72,35.6,37- G  11,--,291.72,-13.54,68.1,124.3,12,--,3,--,73,--,3,Sb:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,13,-,22,30.5,500- G  12,--,261.7,27.21,-58.8,134.4,11,--,7,--,92,--,5,S...,2 S stars? superimp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,17,-,27,20.5,500- G  13,--,265.05,23.44,-55.9,-123.2,11,--,10,--,--,:,7,SB.../Irr,"F, in cluster",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,17,-,37,57.0,317- G   3,--,271.78,14.94,-133.0,104.0,10,:,8,:,--,:,-2,SO,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,18,-,50,5.1,213-PN   7,PK 278 + 5 1,278.86,5.0,97.9,-3.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,25,-,43,28.2,263- G  18,--,275.07,10.45,-42.0,83.5,30,:,5,--,128,--,6,Sc:,L in cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,26,-,43,34.2,263- G  19,--,275.13,10.37,-41.8,78.2,21,:,17,:,38,--,1,Sa,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,28,-,43,12.4,263- G  20,--,274.93,10.67,-41.7,97.5,13,--,2,--,64,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,30,-,34,36.6,374-IG  45,--,269.77,17.66,129.5,22.9,12,:,8,:,157,:,--,Spiral? + ...,"Interaction, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,31,-,27,16.9,500- G  14,--,265.06,23.52,-53.2,-120.0,12,--,8,--,92,--,5,S...,"F, in cluster",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,40,-,25,23.5,500- G  15,--,263.81,25.03,-52.2,-19.2,18,--,7,--,68,--,3,Sb,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,42,-,21,43.7,567- G  26,MCG-4-24-21,261.24,27.88,35.9,-97.3,30,:,6,--,168,--,6,Sc,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,44,-,49,48.4,213- G   8,--,278.75,5.27,102.2,11.3,10,:,5,:,0,:,5,S...,Asym,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,46,-,28,56.5,436-SC   2,--,266.21,22.24,-108.0,52.0,50,:,--,--,--,--,--,"OC, class I2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,49,-,34,53.5,374- G  46,--,270.0,17.48,132.7,7.8,11,:,7,:,12,--,-5,:2 E,Connected? In cl,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,11,50,-,52,2.2,213- G   9,--,280.03,3.43,98.2,-107.6,12,:,8,:,20,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,0,-,33,59.9,374- G  47,--,269.48,18.22,136.1,55.3,12,--,1,--,20,--,6,Sc:,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,11,-,42,26.0,317- G   4,--,274.58,11.38,-116.0,-134.6,15,--,2,--,9,--,6,Sc,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,17,-,27,26.6,500- G  16,N 3173,265.31,23.49,-44.2,-128.6,26,--,23,--,7,--,6,Sc,B starlike centre,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,18,-,20,45.7,567- G  27,--,260.66,28.71,43.7,-45.9,10,--,4,--,128,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,21,-,20,33.7,567- G  28,MCG-3-26-31,260.53,28.88,44.3,-35.2,14,--,3,--,36,--,3,Sb:,In cluster,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,21,-,27,9.7,500- G  17,--,265.14,23.73,-43.5,-113.5,14,--,5,--,30,--,1,Sa:,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,25,-,28,37.4,436- G   3,N 3175,266.12,22.58,-100.3,69.6,70,:,17,:,56,--,3,Sb,--,--,1,2,--,--,12.2,0.15,--,2,0.91,0.23,--,1125,75,3
10,12,29,-,19,45.8,567- G  29,--,259.97,29.51,46.2,7.4,12,:,10,:,--,:,--,...,"Pec, B centre, eF env",--,--,--,--,--,15.26,--,32,99,0.47,-0.03,--,3560,32,99
10,12,29,-,84,15.6,6- G   7,--,299.07,-22.89,50.8,33.9,14,--,11,--,--,:,3,Sb,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,31,-,28,42.6,436- G   4,MCG-5-24-29,266.2,22.52,-98.9,65.0,16,--,3,--,40,--,1,Sa:,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,31,-,34,5.4,375- G   1,I 2558,269.63,18.21,-125.8,57.4,10,--,6,--,13,--,10,Irr,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,32,-,33,48.7,375- G   2,I 2559,269.46,18.44,-126.1,72.3,23,--,10,--,18,--,3,Sb,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,33,-,22,48.1,500- G  18,MCG-4-24-23,262.18,27.17,-42.4,119.0,18,--,8,--,0,--,1,Sa,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,38,-,39,33.5,317- G   5,--,272.96,13.78,-116.3,18.7,10,--,10,--,--,:,1,Sa,"B centre, in cl",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,38,-,44,36.1,263- G  21,--,275.91,9.64,-29.6,23.3,15,:,13,:,19,:,--,...,Patchy,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,39,-,37,56.4,317- G   6,--,272.0,15.1,-118.9,105.0,14,--,5,--,120,--,7,S.../Irr,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,43,-,43,16.9,263- G  22,--,275.16,10.73,-29.6,93.7,13,:,6,:,69,--,5,S...,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,49,-,64,39.4,92- G  17,--,287.24,-6.94,-18.7,21.5,10,--,3,--,95,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,52,-,43,22.2,263- G  23,--,275.23,10.68,-28.1,89.0,28,:,7,:,79,--,1,Sa,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,12,54,-,18,47.0,567- ?  30,N 3176,259.34,30.31,52.0,59.0,--,--,--,--,--,--,--,...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,5,-,27,10.4,500- G  19,--,265.29,23.82,-34.6,-114.1,11,--,8,--,51,--,-2,SO(r),In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,14,-,20,23.8,567- G  31,N3171?=MCG-3-26-32,260.59,29.13,55.3,-26.4,22,:,14,:,176,--,-2,SO,In cluster,*,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,14,-,29,9.5,436- G   5,--,266.62,22.26,-90.3,41.3,10,--,2,--,55,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,22,-,20,2.7,567- G  32,MCG-3-26-33,260.36,29.42,57.0,-7.7,19,:,11,:,133,--,2,Sa-b,In cluster,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,25,-,21,29.2,567- G  33,--,261.42,28.32,57.3,-84.5,9,--,3,--,71,--,--,...,vB centre or star? In cl,--,--,--,--,--,13.24,--,32,99,0.74,0.25,--,--,--,--
10,13,27,-,64,21.8,92-SC  18,--,287.13,-6.66,-15.3,37.1,50,:,--,--,--,--,--,"OC, class I2",Globular?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,29,-,44,53.0,263- G  24,--,276.2,9.5,-21.4,8.4,15,:,9,:,0,--,-2,SBO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,34,-,50,27.6,213-SC  10,OCl-792,279.37,4.89,116.0,-24.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,40,-,33,51.9,375- G   3,--,269.69,18.53,-113.5,69.7,17,:,5,--,73,--,--,Dwarf spiral,In cluster,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,49,-,27,33.0,436- G   6,--,265.68,23.62,-84.9,127.1,7,:,3,:,113,--,--,N,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,50,-,58,36.2,127-PN  12,PK 283 - 1 1,283.94,-1.85,39.6,76.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,51,-,72,2.8,62- G   4,--,291.57,-12.97,-40.2,-107.4,13,:,5,:,162,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,52,-,41,18.4,317-IG   7,--,274.19,12.48,-101.1,-74.0,12,:,7,:,26,--,--,S...,"Distorted, S comp 0.3 sp",*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,53,-,60,3.7,127-EN  13,--,284.76,-3.06,38.2,-1.3,--,--,--,--,--,--,--,Em neb + stars,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,13,56,-,28,57.3,436- G   7,MCG-5-24-30,266.62,22.51,-82.2,52.3,13,--,6,--,145,--,3,Sb,--,--,1,2,--,--,--,--,--,--,--,--,--,--,--,--
10,14,5,-,33,18.9,375- G   4,I 2560,269.42,19.03,-109.7,99.2,40,:,30,:,45,--,3,Sb,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,14,19,-,41,59.8,317- G   8,--,274.66,11.96,-95.6,-110.7,14,:,11,:,87,--,1,Sa,L in group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,14,24,-,18,27.2,567- G  34,MCG-3-26-35,259.39,30.8,70.6,77.1,13,:,4,--,47,--,3,Sb:,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,14,24,-,45,35.9,263-IG  25,--,276.74,9.0,-12.6,-29.7,10,:,6,:,20,:,--,...,"Distorted, sev S comp",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10,14,27,-,20,23.1,567- G  35,MCG-3-26-36,260.83,29.32,70.5,-25.9,13,--,4,--,129,--,3,Sb:,S comp 0.8 sf,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--
10,14,33,-,18,58.7,567- G  36,--,259.82,30.42,72.3,49.1,10,:,2,--,30,--,5,SB...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
